LabelId,class_0,class_1,score_0,score_1
0,0,1,0.81644010543823242,0.183559849858284
0,0,1,0.99352908134460449,0.0064708101563155651
0,0,1,0.95214170217514038,0.047858208417892456
0,0,1,0.99229210615158081,0.0077078952454030514
0,0,1,0.66334867477416992,0.33665132522583008
0,0,1,0.9827570915222168,0.017242908477783203
0,0,1,0.94300991296768188,0.056989982724189758
0,0,1,0.92490154504776,0.075098380446434021
0,0,1,0.2710355818271637,0.72896444797515869
0,0,1,0.93145614862442017,0.068543873727321625
0,0,1,0.99175578355789185,0.0082441475242376328
0,0,1,0.99680018424987793,0.0031997417099773884
0,0,1,0.99393188953399658,0.0060681244358420372
0,0,1,0.94782465696334839,0.052175205200910568
0,0,1,0.9863927960395813,0.013607139699161053
0,0,1,0.90883505344390869,0.091164931654930115
0,0,1,0.97090590000152588,0.029094109311699867
0,0,1,0.86126035451889038,0.13873963057994843
0,0,1,0.97315412759780884,0.026845788583159447
0,0,1,0.967305064201355,0.03269493579864502
1,0,1,0.91956770420074463,0.080432258546352386
0,0,1,0.9845089316368103,0.015490989200770855
0,0,1,0.74389839172363281,0.25610160827636719
0,0,1,0.98659819364547729,0.013401802629232407
0,0,1,0.98415160179138184,0.015848331153392792
0,0,1,0.85049581527709961,0.14950421452522278
0,0,1,0.65365207195281982,0.3463478684425354
0,0,1,0.98500865697860718,0.0149913989007473
0,0,1,0.98209601640701294,0.017903994768857956
0,0,1,0.9893915057182312,0.01060843002051115
0,0,1,0.98698574304580688,0.013014187105000019
1,0,1,0.40447056293487549,0.59552937746047974
0,0,1,0.99008023738861084,0.0099197952076792717
0,0,1,0.972854733467102,0.0271452609449625
0,0,1,0.94501429796218872,0.05498567596077919
0,0,1,0.42793276906013489,0.5720672607421875
1,0,1,0.56824880838394165,0.43175119161605835
0,0,1,0.99151301383972168,0.0084869116544723511
0,0,1,0.93295270204544067,0.067047268152236938
0,0,1,0.98256129026412964,0.017438629642128944
0,0,1,0.99904459714889526,0.00095527194207534194
0,0,1,0.97010588645935059,0.029894184321165085
0,0,1,0.9163859486579895,0.08361402153968811
0,0,1,0.98494458198547363,0.015055416151881218
0,0,1,0.90379554033279419,0.096204452216625214
1,0,1,0.32005569338798523,0.67994439601898193
0,0,1,0.98515164852142334,0.014848336577415466
1,0,1,0.526037871837616,0.47396209836006165
0,0,1,0.99734222888946533,0.0026578383985906839
1,0,1,0.41504204273223877,0.58495795726776123
0,0,1,0.99572521448135376,0.0042747813276946545
0,0,1,0.98947989940643311,0.010520095936954021
0,0,1,0.55347305536270142,0.44652688503265381
0,0,1,0.99142336845397949,0.0085766660049557686
0,0,1,0.99283969402313232,0.0071602496318519115
0,0,1,0.99884623289108276,0.0011536842212080956
0,0,1,0.95161068439483643,0.048389270901679993
0,0,1,0.32535910606384277,0.67464089393615723
0,0,1,0.97779363393783569,0.022206377238035202
0,0,1,0.982353925704956,0.017645988613367081
0,0,1,0.97604292631149292,0.023957077413797379
0,0,1,0.76970350742340088,0.23029647767543793
0,0,1,0.75347334146499634,0.24652667343616486
0,0,1,0.98306310176849365,0.016936827450990677
1,0,1,0.95820814371109009,0.041791882365942
0,0,1,0.99386519193649292,0.00613477174192667
1,0,1,0.83847743272781372,0.1615225225687027
0,0,1,0.99906325340271,0.00093676790129393339
0,0,1,0.99127990007400513,0.0087201856076717377
0,0,1,0.98416072130203247,0.015839222818613052
0,0,1,0.46840104460716248,0.53159892559051514
1,0,1,0.033481229096651077,0.96651870012283325
0,0,1,0.30425015091896057,0.695749819278717
0,0,1,0.775812029838562,0.22418791055679321
0,0,1,0.9913935661315918,0.0086064198985695839
1,0,1,0.14470496773719788,0.85529506206512451
0,0,1,0.73866873979568481,0.2613312304019928
1,0,1,0.78527694940567017,0.21472305059432983
0,0,1,0.997797966003418,0.0022019266616553068
0,0,1,0.95682841539382935,0.043171543627977371
0,0,1,0.922317624092102,0.077682308852672577
0,0,1,0.95326918363571167,0.046730745583772659
0,0,1,0.85640460252761841,0.14359541237354279
0,0,1,0.98724406957626343,0.012755897827446461
1,0,1,0.10870546102523804,0.89129447937011719
0,0,1,0.97066777944564819,0.029332190752029419
0,0,1,0.98676860332489014,0.013231247663497925
1,0,1,0.19179902970790863,0.80820095539093018
0,0,1,0.998847246170044,0.0011527336901053786
0,0,1,0.96694272756576538,0.033057287335395813
0,0,1,0.92718732357025146,0.072812601923942566
0,0,1,0.97068828344345093,0.029311686754226685
0,0,1,0.646478533744812,0.353521466255188
0,0,1,0.99625313282012939,0.0037468788214027882
0,0,1,0.95288383960723877,0.047116134315729141
0,0,1,0.85481762886047363,0.14518237113952637
0,0,1,0.99605238437652588,0.0039476263336837292
0,0,1,0.94252324104309082,0.057476740330457687
1,0,1,0.9772753119468689,0.022724665701389313
0,0,1,0.937321662902832,0.0626782700419426
0,0,1,0.90493690967559814,0.095063142478466034
0,0,1,0.64768296480178833,0.35231706500053406
0,0,1,0.7480732798576355,0.25192669034004211
0,0,1,0.99084669351577759,0.00915322732180357
0,0,1,0.97111201286315918,0.02888786792755127
0,0,1,0.57706815004348755,0.42293182015419006
0,0,1,0.9798620343208313,0.020138001069426537
0,0,1,0.75122511386871338,0.24877482652664185
0,0,1,0.99430191516876221,0.005698113702237606
0,0,1,0.40608829259872437,0.59391170740127563
0,0,1,0.98955035209655762,0.010449600405991077
0,0,1,0.551072359085083,0.448927640914917
0,0,1,0.96396690607070923,0.036033064126968384
0,0,1,0.97341471910476685,0.026585208252072334
0,0,1,0.98344326019287109,0.016556734219193459
0,0,1,0.87335705757141113,0.12664295732975006
0,0,1,0.86718946695327759,0.13281054794788361
0,0,1,0.98755145072937012,0.012448566034436226
0,0,1,0.9933772087097168,0.0066227647475898266
0,0,1,0.97605818510055542,0.023941874504089355
0,0,1,0.98037952184677124,0.019620452076196671
0,0,1,0.99841558933258057,0.0015844510635361075
0,0,1,0.99847906827926636,0.0015209420816972852
0,0,1,0.72626775503158569,0.27373230457305908
0,0,1,0.71313315629959106,0.28686681389808655
0,0,1,0.71740490198135376,0.28259506821632385
1,0,1,0.548947274684906,0.45105278491973877
0,0,1,0.93452727794647217,0.065472684800624847
0,0,1,0.97301167249679565,0.026988286525011063
0,0,1,0.77193725109100342,0.228062704205513
0,0,1,0.95736241340637207,0.042637601494789124
0,0,1,0.991237461566925,0.00876245740801096
0,0,1,0.98135519027709961,0.018644826486706734
0,0,1,0.99384105205535889,0.00615893118083477
0,0,1,0.951084315776825,0.04891558364033699
0,0,1,0.917702317237854,0.0822976678609848
0,0,1,0.97161358594894409,0.028386373072862625
0,0,1,0.9972875714302063,0.0027123938780277967
0,0,1,0.60126030445098877,0.39873969554901123
1,0,1,0.27938228845596313,0.72061765193939209
0,0,1,0.97634899616241455,0.023650962859392166
0,0,1,0.62131047248840332,0.37868949770927429
0,0,1,0.38614413142204285,0.61385577917099
0,0,1,0.98879331350326538,0.011206676252186298
0,0,1,0.983993649482727,0.0160063486546278
0,0,1,0.95744580030441284,0.042554207146167755
0,0,1,0.9604262113571167,0.03957366943359375
0,0,1,0.96396780014038086,0.036032140254974365
0,0,1,0.99469447135925293,0.0053055561147630215
0,0,1,0.80012005567550659,0.19987992942333221
1,0,1,0.46892479062080383,0.53107517957687378
0,0,1,0.97703742980957031,0.022962534800171852
0,0,1,0.986751914024353,0.013248075731098652
0,0,1,0.973821222782135,0.026178713887929916
0,0,1,0.80127441883087158,0.19872556626796722
1,0,1,0.91545122861862183,0.084548719227314
0,0,1,0.90669399499893188,0.093306012451648712
0,0,1,0.970448911190033,0.029551127925515175
0,0,1,0.92351740598678589,0.076482571661472321
0,0,1,0.98931211233139038,0.010687840171158314
0,0,1,0.9968377947807312,0.0031621765810996294
0,0,1,0.9952734112739563,0.0047265104949474335
0,0,1,0.80334889888763428,0.19665111601352692
0,0,1,0.97761625051498413,0.022383760660886765
0,0,1,0.97977101802825928,0.020228933542966843
0,0,1,0.9750705361366272,0.024929357692599297
0,0,1,0.99307948350906372,0.0069204876199364662
0,0,1,0.94683951139450073,0.053160484880208969
0,0,1,0.99804514646530151,0.001954762963578105
0,0,1,0.9989662766456604,0.0010337196290493011
0,0,1,0.9224737286567688,0.0775262713432312
1,0,1,0.84460598230361938,0.15539400279521942
0,0,1,0.99661934375762939,0.0033806557767093182
0,0,1,0.80300438404083252,0.19699561595916748
0,0,1,0.8835185170173645,0.11648143827915192
0,0,1,0.92997938394546509,0.070020608603954315
0,0,1,0.98355728387832642,0.01644277386367321
0,0,1,0.97891628742218018,0.021083740517497063
0,0,1,0.97970134019851685,0.020298667252063751
0,0,1,0.99841552972793579,0.0015844379086047411
0,0,1,0.89808988571166992,0.10191011428833008
0,0,1,0.72697997093200684,0.27302005887031555
0,0,1,0.81181943416595459,0.18818047642707825
0,0,1,0.92804974317550659,0.071950227022171021
0,0,1,0.9850727915763855,0.01492726057767868
0,0,1,0.90405774116516113,0.095942288637161255
0,0,1,0.91846907138824463,0.08153090626001358
0,0,1,0.99786657094955444,0.002133495407178998
0,0,1,0.92083072662353516,0.079169288277626038
0,0,1,0.98719602823257446,0.012803921476006508
0,0,1,0.98244184255599976,0.01755811832845211
0,0,1,0.973764181137085,0.026235787197947502
0,0,1,0.78874671459198,0.21125327050685883
0,0,1,0.95639526844024658,0.043604809790849686
0,0,1,0.98646748065948486,0.013532519340515137
0,0,1,0.98052531480789185,0.019474726170301437
0,0,1,0.98665112257003784,0.013348865322768688
0,0,1,0.9981839656829834,0.0018160307081416249
0,0,1,0.34732422232627869,0.65267574787139893
0,0,1,0.88060986995697021,0.11939002573490143
0,0,1,0.821696937084198,0.17830303311347961
0,0,1,0.75433552265167236,0.24566446244716644
0,0,1,0.925743818283081,0.074256129562854767
0,0,1,0.93727117776870728,0.062728770077228546
0,0,1,0.9938657283782959,0.0061342036351561546
0,0,1,0.93853896856307983,0.06146104633808136
0,0,1,0.99760913848876953,0.0023908668663352728
0,0,1,0.73682683706283569,0.26317319273948669
0,0,1,0.90752780437469482,0.092472180724143982
0,0,1,0.981296956539154,0.018703047186136246
0,0,1,0.99556988477706909,0.0044300984591245651
0,0,1,0.97447448968887329,0.02552548423409462
0,0,1,0.981035053730011,0.018964933231472969
0,0,1,0.96636885404586792,0.033631160855293274
0,0,1,0.9955022931098938,0.0044976957142353058
0,0,1,0.98552966117858887,0.0144702959805727
0,0,1,0.97825163602828979,0.021748360246419907
0,0,1,0.86326205730438232,0.1367378830909729
0,0,1,0.98518276214599609,0.014817280694842339
0,0,1,0.78361791372299194,0.21638202667236328
0,0,1,0.998432993888855,0.0015670787543058395
1,0,1,0.94985026121139526,0.050149615854024887
0,0,1,0.99219810962677,0.0078018810600042343
0,0,1,0.96284693479537964,0.037152990698814392
0,0,1,0.96600353717803955,0.033996444195508957
0,0,1,0.83449536561965942,0.16550464928150177
0,0,1,0.98413467407226562,0.015865357592701912
0,0,1,0.99470901489257812,0.0052910149097442627
1,0,1,0.38178744912147522,0.61821252107620239
0,0,1,0.95739871263504028,0.042601227760314941
0,0,1,0.71744728088378906,0.28255268931388855
0,0,1,0.96127045154571533,0.038729578256607056
0,0,1,0.98754042387008667,0.012459565885365009
0,0,1,0.97771662473678589,0.022283377125859261
0,0,1,0.86066627502441406,0.13933375477790833
0,0,1,0.99717235565185547,0.0028276550583541393
0,0,1,0.779011607170105,0.22098834812641144
0,0,1,0.962490975856781,0.037509020417928696
0,0,1,0.86192280054092407,0.13807718455791473
0,0,1,0.71221691370010376,0.28778302669525146
0,0,1,0.9550432562828064,0.044956769794225693
0,0,1,0.98712730407714844,0.012872632592916489
0,0,1,0.99265974760055542,0.0073402444832026958
0,0,1,0.941753089427948,0.05824694037437439
0,0,1,0.51516425609588623,0.48483577370643616
0,0,1,0.98103535175323486,0.018964575603604317
0,0,1,0.86377120018005371,0.13622874021530151
0,0,1,0.98462080955505371,0.015379101037979126
0,0,1,0.9959334135055542,0.0040664668194949627
0,0,1,0.96955245733261108,0.030447516590356827
0,0,1,0.985210120677948,0.014789910055696964
0,0,1,0.99296462535858154,0.0070353159680962563
0,0,1,0.996059775352478,0.003940193448215723
0,0,1,0.87814855575561523,0.12185141444206238
0,0,1,0.9764564037322998,0.023543605580925941
0,0,1,0.95318573713302612,0.046814221888780594
0,0,1,0.90713751316070557,0.092862382531166077
0,0,1,0.999162495136261,0.00083745759911835194
0,0,1,0.986144483089447,0.01385550107806921
0,0,1,0.99033147096633911,0.00966854952275753
0,0,1,0.96544265747070312,0.034557323902845383
0,0,1,0.98286038637161255,0.017139604315161705
0,0,1,0.96074283123016357,0.039257194846868515
0,0,1,0.99857038259506226,0.0014296142617240548
1,0,1,0.41027140617370605,0.58972853422164917
1,0,1,0.26320943236351013,0.73679053783416748
0,0,1,0.90457713603973389,0.095422759652137756
0,0,1,0.92544752359390259,0.0745525062084198
0,0,1,0.9125780463218689,0.0874219462275505
0,0,1,0.99321991205215454,0.0067800623364746571
0,0,1,0.93728947639465332,0.062710501253604889
1,0,1,0.61619669198989868,0.38380324840545654
1,0,1,0.33906692266464233,0.66093307733535767
0,0,1,0.87892132997512817,0.12107864022254944
0,0,1,0.85170239210128784,0.14829754829406738
0,0,1,0.986644446849823,0.013355528935790062
0,0,1,0.963261067867279,0.036738939583301544
0,0,1,0.12365593016147614,0.87634396553039551
1,0,1,0.061614990234375,0.938385009765625
0,0,1,0.949208676815033,0.050791308283805847
0,0,1,0.999516487121582,0.00048342192894779146
0,0,1,0.47825971245765686,0.52174025774002075
0,0,1,0.749296247959137,0.25070372223854065
0,0,1,0.79403305053710938,0.20596688985824585
0,0,1,0.63644421100616455,0.36355575919151306
0,0,1,0.85009121894836426,0.14990873634815216
0,0,1,0.98086827993392944,0.019131705164909363
0,0,1,0.9926941990852356,0.00730574456974864
0,0,1,0.95441848039627075,0.045581486076116562
0,0,1,0.99541378021240234,0.0045861713588237762
0,0,1,0.92966598272323608,0.0703340619802475
0,0,1,0.99146771430969238,0.0085322186350822449
1,0,1,0.79727661609649658,0.20272333920001984
0,0,1,0.55070888996124268,0.44929113984107971
0,0,1,0.75888073444366455,0.24111919105052948
0,0,1,0.625525712966919,0.37447425723075867
0,0,1,0.99587386846542358,0.0041260970756411552
0,0,1,0.99701583385467529,0.0029841628856956959
0,0,1,0.7408565878868103,0.25914332270622253
0,0,1,0.95357406139373779,0.046426009386777878
0,0,1,0.97937732934951782,0.02062259241938591
0,0,1,0.99693042039871216,0.0030695288442075253
0,0,1,0.98655843734741211,0.013441511429846287
0,0,1,0.94162458181381226,0.058375410735607147
0,0,1,0.96699804067611694,0.033001888543367386
0,0,1,0.93610900640487671,0.0638909712433815
1,0,1,0.14809153974056244,0.85190844535827637
0,0,1,0.99426847696304321,0.005731489509344101
0,0,1,0.73353129625320435,0.26646870374679565
0,0,1,0.894630491733551,0.10536954551935196
0,0,1,0.99873906373977661,0.0012608481338247657
1,0,1,0.24632167816162109,0.75367826223373413
0,0,1,0.99694019556045532,0.0030598016455769539
0,0,1,0.99780726432800293,0.0021926180925220251
0,0,1,0.82127612829208374,0.17872382700443268
0,0,1,0.97012996673583984,0.029870027676224709
0,0,1,0.96272331476211548,0.037276707589626312
0,0,1,0.957861602306366,0.042138442397117615
0,0,1,0.92502814531326294,0.074971839785575867
0,0,1,0.97160118818283081,0.028398804366588593
1,0,1,0.9341387152671814,0.065861336886882782
0,0,1,0.88696438074111938,0.11303554475307465
0,0,1,0.97178757190704346,0.02821248397231102
0,0,1,0.99370032548904419,0.0062996898777782917
0,0,1,0.84840583801269531,0.1515941321849823
0,0,1,0.97489655017852783,0.025103373453021049
1,0,1,0.62213897705078125,0.37786102294921875
0,0,1,0.99976104497909546,0.00023894812329672277
0,0,1,0.99544638395309448,0.0045535974204540253
0,0,1,0.99359810352325439,0.0064018848352134228
0,0,1,0.98517334461212158,0.014826676808297634
0,0,1,0.99794143438339233,0.0020586007740348577
0,0,1,0.97705703973770142,0.022942956537008286
0,0,1,0.97799819707870483,0.022001864388585091
0,0,1,0.99096649885177612,0.0090334583073854446
0,0,1,0.96489757299423218,0.035102441906929016
0,0,1,0.70893937349319458,0.29106065630912781
0,0,1,0.67172455787658691,0.32827538251876831
0,0,1,0.94920074939727783,0.050799217075109482
0,0,1,0.973832368850708,0.026167659088969231
0,0,1,0.98320865631103516,0.016791345551609993
0,0,1,0.97473472356796265,0.025265220552682877
0,0,1,0.75226181745529175,0.24773818254470825
0,0,1,0.98197489976882935,0.018024979159235954
0,0,1,0.99206137657165527,0.0079386569559574127
0,0,1,0.91635465621948242,0.083645328879356384
1,0,1,0.14153577387332916,0.85846418142318726
0,0,1,0.99753308296203613,0.0024669182021170855
0,0,1,0.868784487247467,0.13121546804904938
0,0,1,0.95814412832260132,0.041855793446302414
0,0,1,0.98210597038269043,0.01789398305118084
0,0,1,0.96619200706481934,0.033807896077632904
0,0,1,0.9791749119758606,0.020825039595365524
0,0,1,0.99880385398864746,0.0011961099226027727
0,0,1,0.99979186058044434,0.00020812560978811234
0,0,1,0.88674122095108032,0.11325877904891968
0,0,1,0.88923352956771851,0.11076642572879791
0,0,1,0.96755826473236084,0.032441683113574982
0,0,1,0.99791216850280762,0.0020878873765468597
0,0,1,0.9810519814491272,0.01894800178706646
0,0,1,0.99850600957870483,0.0014940430410206318
0,0,1,0.82263761758804321,0.177362322807312
1,0,1,0.40108835697174072,0.5989115834236145
0,0,1,0.89391857385635376,0.10608139634132385
0,0,1,0.96044278144836426,0.039557177573442459
0,0,1,0.9993242621421814,0.0006757244118489325
0,0,1,0.98973590135574341,0.010264079086482525
0,0,1,0.98755902051925659,0.012440996244549751
0,0,1,0.97335189580917358,0.026648182421922684
0,0,1,0.69154602289199829,0.30845403671264648
0,0,1,0.94134145975112915,0.058658484369516373
0,0,1,0.89366847276687622,0.10633142292499542
0,0,1,0.99241805076599121,0.0075819753110408783
0,0,1,0.99286329746246338,0.007136685773730278
0,0,1,0.95321744680404663,0.0467824749648571
0,0,1,0.85015404224395752,0.14984592795372009
0,0,1,0.99958664178848267,0.00041336717549711466
0,0,1,0.95918804407119751,0.040811903774738312
1,0,1,0.78841358423233032,0.2115863710641861
0,0,1,0.88106542825698853,0.11893463134765625
0,0,1,0.69038784503936768,0.30961212515830994
0,0,1,0.98390597105026245,0.016093961894512177
0,0,1,0.23638759553432465,0.76361232995986938
0,0,1,0.98643237352371216,0.013567632995545864
0,0,1,0.98711603879928589,0.012883965857326984
0,0,1,0.99977344274520874,0.00022654935310129076
0,0,1,0.60212665796279907,0.39787322282791138
0,0,1,0.9552193284034729,0.0447806715965271
0,0,1,0.892220675945282,0.10777926445007324
0,0,1,0.92251676321029663,0.07748325914144516
0,0,1,0.998213529586792,0.0017863729735836387
0,0,1,0.89546966552734375,0.10453031212091446
0,0,1,0.9841265082359314,0.015873482450842857
0,0,1,0.9955640435218811,0.0044359746389091015
0,0,1,0.97563850879669189,0.024361487478017807
0,0,1,0.96086800098419189,0.039131972938776016
0,0,1,0.98152405023574829,0.018475979566574097
0,0,1,0.84517461061477661,0.15482531487941742
0,0,1,0.9559444785118103,0.044055446982383728
0,0,1,0.98717015981674194,0.012829786166548729
0,0,1,0.94326764345169067,0.056732375174760818
0,0,1,0.82603031396865845,0.1739695817232132
0,0,1,0.99137657880783081,0.0086234631016850471
0,0,1,0.80841434001922607,0.19158564507961273
0,0,1,0.9694678783416748,0.030532130971550941
0,0,1,0.98942238092422485,0.010577622801065445
0,0,1,0.99572980403900146,0.00427014147862792
0,0,1,0.9918971061706543,0.0081029282882809639
0,0,1,0.8295590877532959,0.1704409122467041
0,0,1,0.99820029735565186,0.0017997830873355269
0,0,1,0.99974304437637329,0.00025698821991682053
0,0,1,0.99853193759918213,0.0014680868480354548
0,0,1,0.94271606206893921,0.057283934205770493
0,0,1,0.9448811411857605,0.0551188699901104
0,0,1,0.94940865039825439,0.0505913682281971
0,0,1,0.98027348518371582,0.019726403057575226
0,0,1,0.995288610458374,0.0047113602049648762
0,0,1,0.92105019092559814,0.078949809074401855
0,0,1,0.91996365785598755,0.080036312341690063
0,0,1,0.984170138835907,0.015829792246222496
0,0,1,0.26890632510185242,0.73109370470047
0,0,1,0.99180370569229126,0.0081963008269667625
0,0,1,0.99397307634353638,0.006026900839060545
0,0,1,0.92038083076477051,0.079619087278842926
0,0,1,0.997934103012085,0.0020658043213188648
0,0,1,0.89776408672332764,0.10223591327667236
0,0,1,0.99941647052764893,0.00058345083380118012
0,0,1,0.99876946210861206,0.0012305629206821322
0,0,1,0.77043437957763672,0.22956562042236328
0,0,1,0.96790021657943726,0.032099727541208267
0,0,1,0.99409741163253784,0.00590262096375227
0,0,1,0.96671420335769653,0.03328569233417511
0,0,1,0.98693645000457764,0.013063465245068073
0,0,1,0.64184319972991943,0.35815683007240295
0,0,1,0.99716538190841675,0.0028345533646643162
0,0,1,0.9887813925743103,0.011218549683690071
0,0,1,0.24359695613384247,0.75640302896499634
0,0,1,0.9928886890411377,0.0071111894212663174
0,0,1,0.97632855176925659,0.023671478033065796
0,0,1,0.99853473901748657,0.0014651530655100942
0,0,1,0.81271940469741821,0.18728058040142059
1,0,1,0.29987761378288269,0.70012229681015015
0,0,1,0.9962233304977417,0.0037765833549201488
0,0,1,0.57959854602813721,0.42040145397186279
0,0,1,0.92740166187286377,0.07259831577539444
0,0,1,0.99625968933105469,0.0037403542082756758
0,0,1,0.97974342107772827,0.020256614312529564
0,0,1,0.95036464929580688,0.0496353805065155
0,0,1,0.98522776365280151,0.01477217860519886
0,0,1,0.99968928098678589,0.00031074267462827265
0,0,1,0.99722295999526978,0.0027770732995122671
0,0,1,0.98046284914016724,0.019537141546607018
0,0,1,0.96566122770309448,0.034338749945163727
0,0,1,0.99096417427062988,0.0090358080342412
0,0,1,0.97820669412612915,0.021793348714709282
0,0,1,0.96017295122146606,0.039827059954404831
0,0,1,0.85990947484970093,0.14009049534797668
0,0,1,0.26699501276016235,0.73300498723983765
1,0,1,0.70015758275985718,0.29984235763549805
0,0,1,0.99028915166854858,0.0097108408808708191
0,0,1,0.98664754629135132,0.013352470472455025
0,0,1,0.898635983467102,0.10136401653289795
0,0,1,0.99596202373504639,0.0040379464626312256
0,0,1,0.95666486024856567,0.043335173279047012
0,0,1,0.98143303394317627,0.018566930666565895
0,0,1,0.87058448791503906,0.12941552698612213
0,0,1,0.98006832599639893,0.019931638613343239
0,0,1,0.89098912477493286,0.10901083052158356
0,0,1,0.72948563098907471,0.27051436901092529
0,0,1,0.98925560712814331,0.010744407773017883
0,0,1,0.95676177740097046,0.043238230049610138
0,0,1,0.997562825679779,0.002437142888084054
0,0,1,0.9945368766784668,0.0054630832746624947
0,0,1,0.68367660045623779,0.31632339954376221
0,0,1,0.99055320024490356,0.0094467699527740479
0,0,1,0.95411491394042969,0.045885093510150909
0,0,1,0.97455686330795288,0.02544318325817585
0,0,1,0.97766470909118652,0.022335240617394447
0,0,1,0.90119558572769165,0.098804384469985962
0,0,1,0.99181258678436279,0.00818741973489523
0,0,1,0.9979102611541748,0.0020897036883980036
0,0,1,0.88401585817337036,0.11598416417837143
0,0,1,0.97993338108062744,0.020066637545824051
0,0,1,0.97991865873336792,0.020081352442502975
0,0,1,0.85743767023086548,0.1425623744726181
0,0,1,0.999342679977417,0.00065723457373678684
0,0,1,0.99893206357955933,0.0010678842663764954
0,0,1,0.95755457878112793,0.04244532436132431
